CustomerID,Gender,Age,AgeGroup,Country,City,SignupDateKey,CustomerSegment
6240,Female,50,45-54,Austria,Innsbruck,20251028,New
6241,Female,34,25-34,Austria,Graz,20250903,Returning
6242,Male,39,35-44,Germany,Frankfurt,20250222,VIP
6243,Male,18,18-24,Italy,Florence,20250814,New
6244,Female,54,45-54,Netherlands,Rotterdam,20250624,Returning
6245,Male,47,45-54,Netherlands,Utrecht,20240514,Returning
6246,Male,63,55-64,Spain,Valencia,20240302,Returning
6247,Male,23,18-24,Germany,Stuttgart,20240311,Returning
6248,Other,58,55-64,Netherlands,Rotterdam,20251006,New
6249,Male,31,25-34,Netherlands,The Hague,20240426,New
6250,Female,53,45-54,Germany,Stuttgart,20250524,VIP
6251,Female,50,45-54,Italy,Rome,20250603,New
6252,Male,55,55-64,Germany,Cologne,20240718,Returning
6253,Female,56,55-64,France,Paris,20250708,Returning
6254,Female,70,65+,Germany,Berlin,20251122,New
6255,Female,23,18-24,Italy,Florence,20250703,Returning
6256,Male,43,35-44,Italy,Turin,20241202,New
6257,Female,41,35-44,Spain,Seville,20240702,New
6258,Female,50,45-54,Spain,Valencia,20250510,New
6259,Male,25,25-34,Belgium,Antwerp,20250305,Returning
6260,Male,61,55-64,Germany,Frankfurt,20241006,New
6261,Female,60,55-64,Germany,Stuttgart,20251213,New
6262,Male,51,45-54,Belgium,Bruges,20240211,Returning
6263,Female,51,45-54,Germany,Frankfurt,20241026,New
6264,Female,41,35-44,Switzerland,Basel,20250530,New
6265,Female,19,18-24,Belgium,Brussels,20241229,Returning
6266,Male,25,25-34,Italy,Turin,20240428,Returning
6267,Male,70,65+,Switzerland,Basel,20240317,VIP
6268,Male,42,35-44,Germany,Frankfurt,20240502,New
6269,Female,47,45-54,France,Marseille,20250309,New
6270,Male,49,45-54,Spain,Valencia,20250205,Returning
6271,Female,47,45-54,France,Marseille,20241215,VIP
6272,Female,24,18-24,Austria,Linz,20251029,Returning
6273,Male,65,65+,Germany,Munich,20250216,New
6274,Male,41,35-44,Italy,Naples,20241124,VIP
6275,Male,26,25-34,Spain,Barcelona,20240412,Returning
6276,Male,33,25-34,Spain,Bilbao,20241206,New
6277,Male,19,18-24,France,Paris,20250905,VIP
6278,Female,52,45-54,France,Nice,20240214,New
6279,Female,51,45-54,Belgium,Bruges,20241210,Returning
6280,Male,39,35-44,Germany,Cologne,20250213,Returning
6281,Female,36,35-44,Belgium,Leuven,20250514,New
6282,Female,66,65+,Spain,Valencia,20250804,New
6283,Male,69,65+,Netherlands,Rotterdam,20240218,New
6284,Male,38,35-44,Netherlands,Amsterdam,20240428,New
6285,Female,29,25-34,Germany,Stuttgart,20250205,New
6286,Female,28,25-34,Spain,Valencia,20250412,New
6287,Male,69,65+,Belgium,Leuven,20250613,New
6288,Male,36,35-44,Italy,Florence,20240216,Returning
6289,Male,23,18-24,Switzerland,Geneva,20240101,New
6290,Male,59,55-64,Italy,Milan,20240609,New
6291,Female,31,25-34,Germany,Frankfurt,20241021,New
6292,Male,50,45-54,France,Marseille,20250915,New
6293,Female,64,55-64,Austria,Linz,20240123,VIP
6294,Female,55,55-64,France,Marseille,20240926,New
6295,Female,30,25-34,Belgium,Brussels,20250420,Returning
6296,Female,43,35-44,Belgium,Brussels,20241019,New
6297,Female,31,25-34,France,Marseille,20250805,New
6298,Female,62,55-64,Germany,Frankfurt,20250810,VIP
6299,Female,41,35-44,Netherlands,Rotterdam,20250513,Returning
6300,Female,65,65+,France,Toulouse,20251107,Returning
6301,Female,18,18-24,Netherlands,Rotterdam,20250501,Returning
6302,Male,63,55-64,Italy,Milan,20250215,Returning
6303,Female,62,55-64,Italy,Turin,20250113,Returning
6304,Male,47,45-54,Netherlands,Utrecht,20250912,Returning
6305,Male,27,25-34,France,Lyon,20251122,New
6306,Male,27,25-34,Italy,Turin,20250526,New
6307,Female,45,45-54,France,Nice,20251018,Returning
6308,Male,21,18-24,France,Nice,20251202,New
6309,Male,31,25-34,Italy,Florence,20240613,New
6310,Female,29,25-34,Belgium,Ghent,20240114,New
6311,Male,55,55-64,France,Lyon,20250505,Returning
6312,Male,64,55-64,Italy,Milan,20240831,New
6313,Female,54,45-54,Spain,Madrid,20250310,New
6314,Male,27,25-34,France,Nice,20250722,New
6315,Male,58,55-64,France,Marseille,20240104,New
6316,Male,44,35-44,Austria,Salzburg,20240801,New
6317,Other,59,55-64,Netherlands,Utrecht,20240218,Returning
6318,Female,29,25-34,Spain,Barcelona,20240321,Returning
6319,Female,39,35-44,Spain,Bilbao,20250630,New
6320,Female,21,18-24,Germany,Berlin,20240629,New
6321,Female,46,45-54,Spain,Valencia,20251102,New
6322,Female,53,45-54,Italy,Rome,20250111,VIP
6323,Male,62,55-64,Italy,Milan,20250423,New
6324,Male,31,25-34,France,Toulouse,20240804,New
6325,Male,29,25-34,Germany,Munich,20240922,New
6326,Female,62,55-64,Germany,Stuttgart,20250916,New
6327,Female,37,35-44,Austria,Graz,20240708,VIP
6328,Male,62,55-64,Italy,Florence,20240102,New
6329,Male,40,35-44,Italy,Naples,20250728,New
6330,Male,39,35-44,Germany,Berlin,20250419,New
6331,Female,51,45-54,Germany,Munich,20250404,Returning
6332,Female,38,35-44,Netherlands,Rotterdam,20250923,New
6333,Female,68,65+,Italy,Milan,20250203,Returning
6334,Female,26,25-34,Italy,Rome,20240510,Returning
6335,Male,27,25-34,France,Lyon,20240804,Returning
6336,Female,66,65+,Netherlands,Utrecht,20250613,New
6337,Male,27,25-34,Germany,Stuttgart,20240818,New
6338,Male,69,65+,Germany,Berlin,20240819,New
6339,Male,62,55-64,Italy,Milan,20250219,Returning
6340,Female,69,65+,France,Lyon,20240503,Returning
6341,Female,47,45-54,France,Marseille,20250715,Returning
6342,Male,50,45-54,Spain,Barcelona,20240625,New
6343,Male,19,18-24,Spain,Valencia,20250529,New
6344,Female,66,65+,Belgium,Leuven,20240312,VIP
6345,Female,49,45-54,Italy,Naples,20250106,Returning
6346,Female,62,55-64,Germany,Cologne,20240504,Returning
6347,Male,34,25-34,France,Lyon,20250117,New
6348,Male,45,45-54,Switzerland,Lausanne,20240105,New
6349,Female,62,55-64,Spain,Madrid,20240703,New
6350,Male,34,25-34,Netherlands,Eindhoven,20240324,Returning
6351,Other,68,65+,Germany,Berlin,20251026,New
6352,Male,31,25-34,Italy,Turin,20251210,New
6353,Female,69,65+,Germany,Frankfurt,20240123,VIP
6354,Female,27,25-34,Spain,Bilbao,20251011,Returning
6355,Other,51,45-54,Austria,Innsbruck,20240609,VIP
6356,Male,31,25-34,Switzerland,Bern,20240313,New
6357,Female,34,25-34,Italy,Naples,20251207,Returning
6358,Female,54,45-54,Italy,Rome,20240406,Returning
6359,Male,39,35-44,Austria,Linz,20250808,New
6360,Male,35,35-44,Spain,Valencia,20250622,Returning
6361,Female,52,45-54,Germany,Hamburg,20240611,New
6362,Female,65,65+,Italy,Rome,20240302,Returning
6363,Male,68,65+,France,Toulouse,20250205,New
6364,Male,35,35-44,Italy,Milan,20240919,Returning
6365,Female,69,65+,Italy,Milan,20240717,New
6366,Male,47,45-54,Spain,Bilbao,20240801,New
6367,Female,54,45-54,France,Toulouse,20250522,New
6368,Male,57,55-64,Germany,Munich,20240127,New
6369,Female,23,18-24,Italy,Naples,20250802,New
6370,Female,32,25-34,Belgium,Ghent,20240713,New
6371,Female,52,45-54,Spain,Bilbao,20250314,VIP
6372,Female,43,35-44,France,Marseille,20241118,VIP
6373,Female,58,55-64,Austria,Vienna,20241210,New
6374,Female,44,35-44,Austria,Linz,20250901,Returning
6375,Female,47,45-54,Germany,Munich,20240720,Returning
6376,Male,28,25-34,Germany,Berlin,20250326,Returning
6377,Male,69,65+,Netherlands,The Hague,20241213,New
6378,Female,41,35-44,Belgium,Antwerp,20240111,New
6379,Male,31,25-34,Switzerland,Bern,20250310,New
6380,Male,40,35-44,Belgium,Leuven,20240201,New
6381,Female,26,25-34,Spain,Valencia,20240527,Returning
6382,Female,59,55-64,Italy,Milan,20251006,VIP
6383,Male,64,55-64,Germany,Cologne,20240925,Returning
6384,Female,35,35-44,France,Toulouse,20251215,New
6385,Male,70,65+,Italy,Turin,20250925,New
6386,Male,68,65+,Spain,Madrid,20240407,New
6387,Female,56,55-64,Spain,Madrid,20240823,New
6388,Male,36,35-44,Netherlands,Rotterdam,20251004,Returning
6389,Female,22,18-24,France,Marseille,20240908,Returning
6390,Female,70,65+,Spain,Barcelona,20250721,Returning
6391,Male,35,35-44,Germany,Munich,20240720,New
6392,Male,50,45-54,Italy,Florence,20240905,VIP
6393,Female,61,55-64,Netherlands,Eindhoven,20250107,Returning
6394,Female,55,55-64,Netherlands,Eindhoven,20240624,Returning
6395,Male,30,25-34,Switzerland,Zurich,20240414,Returning
6396,Male,66,65+,France,Nice,20240901,New
6397,Male,26,25-34,Italy,Florence,20240812,New
6398,Female,43,35-44,France,Marseille,20251024,Returning
6399,Female,70,65+,Italy,Florence,20250314,Returning
6400,Male,18,18-24,Belgium,Brussels,20241106,New
6401,Female,29,25-34,Spain,Valencia,20250523,Returning
6402,Female,41,35-44,Belgium,Antwerp,20240223,New
6403,Female,18,18-24,Germany,Munich,20250115,New
6404,Female,21,18-24,Belgium,Antwerp,20241116,New
6405,Female,24,18-24,Germany,Stuttgart,20240806,VIP
6406,Female,69,65+,Belgium,Ghent,20250413,Returning
6407,Other,45,45-54,France,Toulouse,20250207,New
6408,Male,54,45-54,France,Lyon,20241212,New
6409,Female,69,65+,Italy,Rome,20251106,Returning
6410,Female,22,18-24,Austria,Graz,20250503,New
6411,Male,56,55-64,Germany,Hamburg,20241224,Returning
6412,Male,49,45-54,France,Marseille,20240226,New
6413,Female,66,65+,Belgium,Bruges,20250624,New
6414,Male,48,45-54,Italy,Naples,20240327,New
6415,Female,61,55-64,Germany,Munich,20250112,Returning
6416,Male,32,25-34,Italy,Turin,20240319,New
6417,Female,20,18-24,France,Marseille,20241228,New
6418,Female,66,65+,Austria,Salzburg,20241103,VIP
6419,Male,63,55-64,Netherlands,Amsterdam,20240329,Returning
6420,Male,64,55-64,Italy,Turin,20251121,New
6421,Female,64,55-64,Switzerland,Lausanne,20241013,New
6422,Female,32,25-34,Italy,Turin,20250818,New
6423,Female,68,65+,Germany,Cologne,20240810,New
6424,Male,60,55-64,France,Nice,20251017,New
6425,Female,35,35-44,Italy,Turin,20240612,New
6426,Male,38,35-44,Germany,Hamburg,20241021,New
6427,Female,27,25-34,Austria,Linz,20251012,New
6428,Female,38,35-44,Netherlands,Utrecht,20251021,Returning
6429,Male,43,35-44,France,Paris,20241107,VIP
6430,Female,58,55-64,Spain,Madrid,20250418,New
6431,Male,20,18-24,Netherlands,The Hague,20240618,Returning
6432,Female,18,18-24,Austria,Graz,20240216,New
6433,Female,38,35-44,Belgium,Brussels,20240106,Returning
6434,Male,28,25-34,Italy,Naples,20250630,New
6435,Female,33,25-34,Netherlands,Amsterdam,20240311,Returning
6436,Female,52,45-54,Spain,Madrid,20241019,Returning
6437,Female,38,35-44,Spain,Seville,20240626,VIP
6438,Male,58,55-64,Germany,Berlin,20240502,New
6439,Female,28,25-34,Germany,Frankfurt,20250604,VIP
6440,Female,48,45-54,Italy,Naples,20251225,Returning
6441,Female,66,65+,France,Nice,20250716,New
6442,Female,18,18-24,Germany,Frankfurt,20241122,New
6443,Male,58,55-64,Netherlands,Rotterdam,20250729,Returning
6444,Male,49,45-54,Germany,Stuttgart,20250616,New
6445,Other,20,18-24,Spain,Seville,20240105,VIP
6446,Female,49,45-54,Italy,Florence,20240106,New
6447,Female,59,55-64,Switzerland,Geneva,20240212,Returning
6448,Female,22,18-24,Italy,Naples,20241008,New
6449,Female,60,55-64,Germany,Munich,20250719,New
6450,Male,54,45-54,Spain,Barcelona,20240510,Returning
6451,Male,29,25-34,Belgium,Leuven,20251012,Returning
6452,Female,31,25-34,Switzerland,Lausanne,20240802,New
6453,Female,61,55-64,Italy,Turin,20240125,VIP
6454,Female,68,65+,France,Toulouse,20250730,New
6455,Male,26,25-34,Austria,Linz,20240916,New
6456,Male,24,18-24,Germany,Cologne,20250311,New
6457,Male,33,25-34,Spain,Barcelona,20250117,New
6458,Male,45,45-54,Italy,Naples,20251210,New
6459,Male,24,18-24,Germany,Frankfurt,20250221,Returning
6460,Female,31,25-34,France,Marseille,20250419,New
6461,Male,49,45-54,France,Paris,20240418,New
6462,Male,25,25-34,Spain,Valencia,20250611,New
6463,Male,44,35-44,Austria,Salzburg,20251215,Returning
6464,Female,70,65+,France,Lyon,20251015,VIP
6465,Female,67,65+,Belgium,Leuven,20250916,New
6466,Female,20,18-24,Germany,Frankfurt,20250808,New
6467,Female,44,35-44,Italy,Turin,20250718,Returning
6468,Other,47,45-54,Germany,Cologne,20240427,VIP
6469,Male,51,45-54,Austria,Salzburg,20240704,Returning
6470,Male,43,35-44,Netherlands,Amsterdam,20250728,New
6471,Male,54,45-54,Spain,Barcelona,20240520,New
6472,Female,57,55-64,Belgium,Brussels,20241027,New
6473,Female,68,65+,Spain,Seville,20240813,New
6474,Female,39,35-44,Switzerland,Geneva,20240812,New
6475,Male,49,45-54,Netherlands,Eindhoven,20240701,New
6476,Female,58,55-64,Austria,Graz,20240609,New
6477,Male,19,18-24,Italy,Florence,20240302,New
6478,Male,64,55-64,Germany,Berlin,20250131,New
6479,Female,25,25-34,Italy,Turin,20250815,VIP
6480,Male,59,55-64,Germany,Cologne,20250131,VIP
6481,Female,24,18-24,Spain,Valencia,20240116,New
6482,Male,36,35-44,Italy,Florence,20240816,New
6483,Male,50,45-54,Spain,Seville,20250313,Returning
6484,Male,19,18-24,Germany,Berlin,20250217,New
6485,Male,20,18-24,Germany,Frankfurt,20250831,VIP
6486,Female,45,45-54,Italy,Turin,20241225,VIP
6487,Female,31,25-34,Austria,Vienna,20251013,New
6488,Male,32,25-34,France,Marseille,20240509,Returning
6489,Female,38,35-44,Italy,Naples,20251016,Returning
6490,Female,31,25-34,Netherlands,Amsterdam,20251122,New
6491,Male,57,55-64,Spain,Bilbao,20240611,New
6492,Male,35,35-44,France,Paris,20241216,New
6493,Male,66,65+,Italy,Rome,20250422,Returning
6494,Male,56,55-64,Germany,Munich,20250926,Returning
6495,Male,37,35-44,Switzerland,Basel,20240207,New
6496,Male,18,18-24,Germany,Munich,20241024,Returning
6497,Other,26,25-34,France,Toulouse,20240819,New
6498,Female,26,25-34,Germany,Stuttgart,20250602,Returning
6499,Female,60,55-64,France,Toulouse,20250721,Returning
6500,Female,68,65+,Netherlands,Rotterdam,20240616,New
6501,Male,55,55-64,Germany,Cologne,20251231,New
6502,Female,56,55-64,Germany,Frankfurt,20240305,New
6503,Male,46,45-54,Italy,Florence,20240712,VIP
6504,Female,32,25-34,Germany,Munich,20250327,New
6505,Male,37,35-44,Germany,Stuttgart,20250827,New
6506,Male,55,55-64,Belgium,Brussels,20240618,Returning
6507,Male,58,55-64,Netherlands,Utrecht,20240818,New
6508,Female,47,45-54,Austria,Vienna,20241007,Returning
6509,Female,64,55-64,Belgium,Ghent,20240106,New
6510,Female,43,35-44,Spain,Valencia,20240920,Returning
6511,Female,23,18-24,Germany,Frankfurt,20240222,Returning
6512,Female,56,55-64,Netherlands,Amsterdam,20240119,New
6513,Female,34,25-34,Belgium,Antwerp,20240921,VIP
6514,Female,23,18-24,Netherlands,Rotterdam,20240609,New
6515,Male,45,45-54,Italy,Naples,20240608,Returning
6516,Male,26,25-34,France,Marseille,20240123,New
6517,Female,44,35-44,Belgium,Leuven,20240610,Returning
6518,Male,52,45-54,Netherlands,Amsterdam,20241208,New
6519,Female,63,55-64,Switzerland,Basel,20250219,Returning
6520,Female,23,18-24,Germany,Stuttgart,20250119,New
6521,Female,21,18-24,France,Lyon,20240107,New
6522,Other,33,25-34,Germany,Berlin,20250619,Returning
6523,Female,40,35-44,Netherlands,Utrecht,20240509,Returning
6524,Male,65,65+,Germany,Berlin,20240912,New
6525,Female,40,35-44,Germany,Frankfurt,20240906,Returning
6526,Male,46,45-54,Switzerland,Geneva,20241204,Returning
6527,Female,58,55-64,Germany,Stuttgart,20250909,New
6528,Male,21,18-24,Belgium,Brussels,20241221,VIP
6529,Male,57,55-64,France,Lyon,20241107,Returning
6530,Male,57,55-64,Belgium,Ghent,20250427,Returning
6531,Male,41,35-44,Spain,Seville,20240201,New
6532,Female,23,18-24,Austria,Vienna,20250811,Returning
6533,Male,57,55-64,Austria,Graz,20240402,Returning
6534,Male,23,18-24,Germany,Berlin,20250605,Returning
6535,Female,31,25-34,Germany,Munich,20240203,Returning
6536,Male,31,25-34,France,Marseille,20250914,New
6537,Female,67,65+,Spain,Barcelona,20241015,New
6538,Female,62,55-64,Belgium,Leuven,20241209,VIP
6539,Male,64,55-64,Italy,Rome,20250831,New
6540,Female,52,45-54,Spain,Madrid,20250522,New
6541,Female,23,18-24,Germany,Munich,20241108,Returning
6542,Female,40,35-44,Belgium,Brussels,20251023,New
6543,Male,37,35-44,Switzerland,Geneva,20240722,VIP
6544,Male,34,25-34,France,Toulouse,20240809,New
6545,Female,37,35-44,Italy,Naples,20240201,New
6546,Male,65,65+,Germany,Stuttgart,20250928,VIP
6547,Female,23,18-24,Spain,Seville,20250911,Returning
6548,Male,57,55-64,Italy,Rome,20251223,Returning
6549,Female,45,45-54,Germany,Frankfurt,20250304,Returning
6550,Female,30,25-34,Italy,Milan,20240102,New
6551,Male,46,45-54,France,Paris,20250521,New
6552,Male,62,55-64,Italy,Milan,20250406,Returning
6553,Male,37,35-44,Spain,Madrid,20240701,New
6554,Male,34,25-34,Germany,Stuttgart,20240228,New
6555,Female,70,65+,Netherlands,Amsterdam,20241015,New
6556,Male,52,45-54,Netherlands,Amsterdam,20240405,Returning
6557,Female,62,55-64,France,Marseille,20250519,New
6558,Male,56,55-64,Germany,Cologne,20250908,New
6559,Male,69,65+,Netherlands,The Hague,20240729,New
6560,Female,54,45-54,Austria,Salzburg,20250402,New
6561,Male,60,55-64,France,Toulouse,20250724,Returning
6562,Male,40,35-44,France,Lyon,20240129,Returning
6563,Female,35,35-44,Germany,Munich,20240721,Returning
6564,Female,53,45-54,Spain,Valencia,20240421,New
6565,Male,37,35-44,Germany,Berlin,20241230,Returning
6566,Female,24,18-24,France,Toulouse,20240502,New
6567,Male,53,45-54,Netherlands,The Hague,20251213,New
6568,Female,59,55-64,Spain,Barcelona,20241029,New
6569,Male,18,18-24,France,Marseille,20251127,New
6570,Male,66,65+,Italy,Rome,20250723,New
6571,Male,54,45-54,Spain,Bilbao,20240911,Returning
6572,Female,66,65+,Germany,Cologne,20240816,New
6573,Female,52,45-54,Germany,Frankfurt,20241206,Returning
6574,Female,58,55-64,Belgium,Ghent,20250718,New
6575,Female,20,18-24,Germany,Hamburg,20241207,Returning
6576,Male,52,45-54,Netherlands,Eindhoven,20241203,Returning
6577,Male,46,45-54,Austria,Graz,20240914,New
6578,Male,26,25-34,France,Nice,20240229,Returning
6579,Male,54,45-54,France,Nice,20240816,New
6580,Male,59,55-64,Spain,Madrid,20241205,New
6581,Male,64,55-64,Belgium,Bruges,20250307,New
6582,Male,42,35-44,Austria,Innsbruck,20240427,New
6583,Male,29,25-34,Netherlands,Utrecht,20240126,New
6584,Female,55,55-64,Germany,Stuttgart,20241205,New
6585,Male,24,18-24,Spain,Valencia,20251023,Returning
6586,Male,24,18-24,Italy,Milan,20240619,Returning
6587,Female,21,18-24,Italy,Naples,20240909,VIP
6588,Female,62,55-64,Germany,Frankfurt,20250615,Returning
6589,Male,64,55-64,Germany,Munich,20241214,Returning
6590,Male,48,45-54,Netherlands,Eindhoven,20241030,New
6591,Male,67,65+,Italy,Milan,20250111,Returning
6592,Female,67,65+,France,Toulouse,20241216,New
6593,Male,56,55-64,France,Nice,20250726,New
6594,Male,27,25-34,Belgium,Leuven,20240530,Returning
6595,Female,65,65+,Netherlands,Utrecht,20240817,New
6596,Male,40,35-44,France,Paris,20241201,New
6597,Male,43,35-44,Germany,Stuttgart,20251203,New
6598,Male,40,35-44,France,Paris,20241001,New
6599,Female,46,45-54,Austria,Innsbruck,20251215,New
6600,Male,25,25-34,Spain,Bilbao,20240722,New
6601,Male,36,35-44,Italy,Milan,20240815,Returning
6602,Female,46,45-54,Spain,Bilbao,20240925,Returning
6603,Female,60,55-64,France,Nice,20240627,New
6604,Female,70,65+,Belgium,Antwerp,20240913,Returning
6605,Female,23,18-24,Italy,Turin,20251111,New
6606,Female,46,45-54,Germany,Cologne,20250529,Returning
6607,Male,41,35-44,Germany,Hamburg,20240108,New
6608,Female,27,25-34,Italy,Milan,20241201,VIP
6609,Male,68,65+,Austria,Salzburg,20250910,New
6610,Male,31,25-34,France,Toulouse,20240209,New
6611,Female,69,65+,Belgium,Bruges,20250306,Returning
6612,Female,23,18-24,Netherlands,Eindhoven,20251130,Returning
6613,Male,21,18-24,France,Marseille,20241125,New
6614,Male,69,65+,Germany,Hamburg,20240830,New
6615,Female,32,25-34,Germany,Berlin,20240613,New
6616,Male,54,45-54,Netherlands,Utrecht,20250424,New
6617,Male,65,65+,Germany,Berlin,20241009,New
6618,Other,56,55-64,France,Paris,20240404,New
6619,Female,45,45-54,Italy,Florence,20240510,New
6620,Male,19,18-24,Netherlands,Rotterdam,20240727,New
6621,Male,30,25-34,Germany,Stuttgart,20250605,VIP
6622,Female,19,18-24,Italy,Naples,20250624,Returning
6623,Male,58,55-64,Italy,Milan,20251021,New
6624,Female,49,45-54,Italy,Turin,20250731,Returning
6625,Female,69,65+,Belgium,Antwerp,20250425,New
6626,Female,22,18-24,Germany,Berlin,20250607,Returning
6627,Female,20,18-24,Belgium,Bruges,20250608,Returning
6628,Female,19,18-24,Netherlands,Rotterdam,20241229,Returning
6629,Male,31,25-34,Spain,Barcelona,20250226,New
6630,Female,57,55-64,Netherlands,Amsterdam,20250905,New
6631,Female,69,65+,Italy,Turin,20251115,Returning
6632,Female,61,55-64,Germany,Berlin,20240731,New
6633,Female,66,65+,Spain,Barcelona,20240617,VIP
6634,Male,46,45-54,Italy,Naples,20240726,New
6635,Male,65,65+,Spain,Valencia,20250302,Returning
6636,Male,55,55-64,France,Nice,20250727,New
6637,Male,23,18-24,Austria,Linz,20250604,Returning
6638,Female,67,65+,Spain,Seville,20250928,New
6639,Female,51,45-54,Germany,Frankfurt,20251104,Returning
6640,Male,25,25-34,Italy,Turin,20240119,Returning
6641,Male,63,55-64,Netherlands,Utrecht,20250430,New
6642,Male,19,18-24,Netherlands,Utrecht,20240327,New
6643,Female,43,35-44,Italy,Milan,20250613,VIP
6644,Female,34,25-34,Austria,Salzburg,20240824,New
6645,Female,41,35-44,France,Paris,20240622,New
6646,Female,48,45-54,Italy,Milan,20240413,Returning
6647,Female,33,25-34,Austria,Salzburg,20240824,Returning
6648,Female,67,65+,Austria,Innsbruck,20250929,New
6649,Male,38,35-44,Spain,Seville,20250714,Returning
6650,Female,55,55-64,Belgium,Leuven,20240411,New
6651,Female,43,35-44,Germany,Frankfurt,20250808,New
6652,Female,34,25-34,Belgium,Ghent,20240619,Returning
6653,Female,67,65+,France,Paris,20240517,New
6654,Other,63,55-64,Germany,Cologne,20250819,New
6655,Male,59,55-64,France,Paris,20251108,New
6656,Male,21,18-24,Italy,Florence,20240207,New
6657,Male,67,65+,France,Marseille,20250125,VIP
6658,Male,60,55-64,France,Paris,20250908,New
6659,Male,65,65+,Germany,Hamburg,20250220,VIP
6660,Female,21,18-24,France,Nice,20240124,New
6661,Male,36,35-44,Spain,Barcelona,20250307,VIP
6662,Male,55,55-64,Italy,Rome,20241013,New
6663,Male,42,35-44,France,Paris,20240322,Returning
6664,Male,25,25-34,Netherlands,Amsterdam,20240911,Returning
6665,Female,35,35-44,Austria,Salzburg,20250618,VIP
6666,Male,68,65+,Netherlands,The Hague,20241122,Returning
6667,Female,35,35-44,France,Nice,20250512,New
6668,Male,65,65+,Netherlands,The Hague,20250806,New
6669,Female,24,18-24,Germany,Cologne,20250921,New
6670,Other,34,25-34,Germany,Berlin,20250202,New
6671,Male,20,18-24,France,Paris,20250703,Returning
6672,Female,39,35-44,Belgium,Antwerp,20240604,New
6673,Female,32,25-34,France,Toulouse,20240506,Returning
6674,Female,48,45-54,Germany,Munich,20241003,Returning
6675,Male,53,45-54,Germany,Cologne,20240127,Returning
6676,Female,43,35-44,Belgium,Antwerp,20250721,Returning
6677,Female,65,65+,Spain,Barcelona,20250928,New
6678,Female,31,25-34,France,Lyon,20240121,Returning
6679,Female,34,25-34,Spain,Madrid,20250609,Returning
6680,Female,26,25-34,Italy,Naples,20240828,Returning
6681,Male,24,18-24,Spain,Barcelona,20240416,New
6682,Other,63,55-64,France,Nice,20250804,New
6683,Male,44,35-44,Belgium,Brussels,20251216,Returning
6684,Male,45,45-54,France,Marseille,20250623,New
6685,Male,29,25-34,Netherlands,The Hague,20240808,Returning
6686,Female,34,25-34,Germany,Munich,20250905,VIP
6687,Female,26,25-34,France,Marseille,20240307,New
6688,Female,61,55-64,France,Nice,20250927,New
6689,Female,61,55-64,Italy,Turin,20240829,New
6690,Female,25,25-34,Germany,Munich,20250607,Returning
6691,Male,44,35-44,Netherlands,Eindhoven,20250130,New
6692,Male,59,55-64,Germany,Munich,20240721,VIP
6693,Other,29,25-34,Spain,Bilbao,20240807,New
6694,Female,54,45-54,Belgium,Ghent,20251121,Returning
6695,Female,37,35-44,Spain,Barcelona,20250222,Returning
6696,Male,18,18-24,Netherlands,Rotterdam,20240813,New
6697,Female,26,25-34,Spain,Valencia,20240801,New
6698,Female,64,55-64,France,Nice,20241224,VIP
6699,Male,41,35-44,Belgium,Leuven,20250515,VIP
6700,Female,51,45-54,France,Paris,20250415,VIP
6701,Male,53,45-54,Spain,Bilbao,20240119,New
6702,Female,21,18-24,Netherlands,Eindhoven,20241216,New
6703,Male,46,45-54,France,Marseille,20241110,New
6704,Female,40,35-44,France,Lyon,20251106,New
6705,Female,52,45-54,Italy,Florence,20240801,Returning
6706,Female,33,25-34,Belgium,Antwerp,20250506,Returning
6707,Female,25,25-34,Austria,Vienna,20240809,New
6708,Female,44,35-44,Italy,Naples,20240925,Returning
6709,Male,56,55-64,Spain,Bilbao,20240324,Returning
6710,Male,29,25-34,Austria,Graz,20240213,New
6711,Female,61,55-64,Germany,Stuttgart,20250810,VIP
6712,Female,21,18-24,France,Nice,20240609,New
6713,Female,64,55-64,Netherlands,Amsterdam,20250111,New
6714,Female,42,35-44,Belgium,Antwerp,20241103,New
6715,Male,23,18-24,Belgium,Antwerp,20240426,New
6716,Female,20,18-24,Italy,Naples,20250824,New
6717,Male,56,55-64,Germany,Munich,20241204,Returning
6718,Female,41,35-44,Italy,Milan,20251011,Returning
6719,Male,38,35-44,France,Marseille,20250829,VIP
6720,Male,23,18-24,France,Lyon,20251028,Returning
6721,Female,50,45-54,Netherlands,Eindhoven,20251207,Returning
6722,Male,25,25-34,Germany,Frankfurt,20241120,Returning
6723,Female,50,45-54,Belgium,Bruges,20240105,New
6724,Female,65,65+,Italy,Turin,20250224,New
6725,Male,20,18-24,Spain,Bilbao,20240311,VIP
6726,Female,19,18-24,Germany,Hamburg,20240413,New
6727,Male,55,55-64,France,Lyon,20240225,New
6728,Female,57,55-64,Germany,Munich,20241102,New
6729,Male,56,55-64,Switzerland,Zurich,20250510,Returning
6730,Male,56,55-64,Belgium,Antwerp,20240618,New
6731,Female,41,35-44,Italy,Florence,20240520,Returning
6732,Female,38,35-44,France,Paris,20240203,VIP
6733,Female,68,65+,Austria,Innsbruck,20241221,New
6734,Male,35,35-44,France,Nice,20250221,New
6735,Female,52,45-54,Germany,Frankfurt,20240222,New
6736,Male,28,25-34,Spain,Madrid,20240103,New
6737,Female,28,25-34,Austria,Salzburg,20241125,New
6738,Female,20,18-24,Germany,Stuttgart,20250910,Returning
